Date,Close,High,Low,Open,Volume,EMA20,EMA50,EMA100,EMA200,MA100,MA200
,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,,,,,,
2010-10-19,54.718040466308594,55.83473703870876,54.43237373744541,55.67891850275087,2506333,55.94088544453865,55.283766322640105,54.91460389414025,55.33915959312683,54.06724090576172,55.30339612960815
2010-10-20,54.14671325683594,55.18549885237368,53.8870168579515,54.95176927549141,1611212,55.77001190285268,55.23917600633406,54.899398138946104,55.3272944554523,54.06827976226807,55.282230911254885
2010-10-21,54.84788513183594,55.57503707875559,54.64012944549171,55.211459344117046,5077785,55.68219030561299,55.22383126615767,54.89837807939937,55.32252421342626,54.07451244354248,55.263662586212156
2010-10-22,55.523101806640625,56.5099502188363,54.89983116451365,55.54907215055378,7613777,55.66703901999658,55.23556736578445,54.91074884627544,55.32452001037367,54.081264610290525,55.246392784118655
2010-10-25,53.88701629638672,56.042494975721816,53.67925706602956,55.6269835597231,4373958,55.49751304631945,55.18268301012179,54.89047691459447,55.310216490831515,54.0708768081665,55.21834560394287
2010-10-26,53.08195114135742,54.22461445903934,52.874191933005974,54.01685877304533,3559839,55.26745953156116,55.100301368209465,54.85466452304522,55.28804469630939,54.05919040679932,55.1854940032959
2010-10-27,52.90016174316406,53.627313681556494,52.77031356013228,53.4195544752912,4326267,55.04200259933286,55.01402138291357,54.81596149770104,55.26428466692486,54.052957649230954,55.151603603363036
2010-10-28,51.91331481933594,53.34164477375855,51.52377028631159,53.34164477375855,12789477,54.744032334571244,54.892425047087,54.758483345654206,55.23094168336676,54.03997276306152,55.117063941955564
2010-10-29,52.14704513549805,52.97807495009861,51.93928944302668,51.99122660496575,2557085,54.496700220373796,54.78476308976979,54.70677169792834,55.20025614557702,54.0319221496582,55.07927808761597
2010-11-01,52.276893615722656,52.82225671445147,52.0951047420272,52.354801120244964,3644082,54.28529006754988,54.686415267258134,54.6586553002609,55.17116796120037,54.02802665710449,55.03590879440308
2010-11-02,51.99123001098633,52.173018895576185,50.92647409201239,51.93929284564478,8722079,54.06680815740097,54.580721727796494,54.60583499750298,55.1395267875664,54.012704582214354,54.98773513793945
2010-11-03,52.17301940917969,52.25092691913784,51.44586738601978,51.93929335694743,5792586,53.88644732423704,54.48630202902721,54.557660431397565,55.1100093012143,53.997901916503906,54.94319721221924
2010-11-04,52.71837615966797,54.19864332605827,51.9392870650339,52.35479843095283,7578044,53.77520245142094,54.41697160277783,54.521238960670246,55.08621195652229,53.99192886352539,54.90489196777344
2010-11-08,51.08229064941406,51.62765375965141,50.01753477178071,50.5109571963354,23828591,53.51873466075362,54.28619980068513,54.45314097430874,55.04637194351624,53.9685562133789,54.85671827316284
2010-11-09,53.9129753112793,54.536249389740114,51.1082560476348,51.26407456725,37552410,53.556281389375116,54.27156354619863,54.44244462454578,55.035094365086024,53.973490409851074,54.831138134002686
2010-11-10,52.97807312011719,54.666099510800855,52.796284253715974,54.016858591307134,23142609,53.501213935160074,54.22083843145034,54.41344716901254,55.01462649200176,53.966218910217286,54.79919548034668
2010-11-11,52.58853530883789,53.86104696967541,52.354805729976455,52.97807991046312,9305659,53.41429216122463,54.156826544289075,54.37731030049423,54.990486281224015,53.959207191467286,54.76270818710327
2010-11-12,51.70555877685547,52.952103472015274,51.419892064067334,52.38077004643901,8655373,53.25155564842757,54.060698396546584,54.324404329729106,54.9578004354094,53.944923858642575,54.72699991226196
