Date,Close,High,Low,Open,Volume,EMA20,EMA50,EMA100,EMA200,MA100,MA200
,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,,,,,,
2010-12-31,177.50770568847656,177.98825913402968,175.94205296194298,176.19783035962615,10779400,175.09069667641174,175.38714815774676,170.0575917629961,160.11532613233481,171.86807586669923,155.31945583343506
2011-01-03,177.46893310546875,179.56938817856343,176.55434784407592,178.88731952234363,7588053,175.31719538394097,175.46878678314764,170.2043509975005,160.28799883853517,172.10982192993163,155.47076946258545
2011-01-04,171.14430236816406,178.14322968603858,170.22196361345874,177.6006866604775,22965195,174.91977700148604,175.29919915903062,170.2229638959295,160.396021759228,172.31475158691407,155.59588275909425
2011-01-05,165.76528930664062,170.36147589650642,165.09097431048295,170.08245079594133,29191800,174.0479210305484,174.92532034128982,170.13469311198318,160.44944730696346,172.47914489746094,155.71036991119385
2011-01-06,163.300537109375,167.17591298389405,162.33944347619428,166.5248457780497,26233795,173.0243606571033,174.46944648905787,169.99936329014935,160.47781635972376,172.5985838317871,155.81998035430908
2011-01-07,162.6417236328125,167.0906436889146,161.3705906074083,161.99065644975488,33983851,172.03553808336133,174.0056142201855,169.85366745535057,160.49934777537638,172.74135223388672,155.9199189376831
2011-01-10,157.18521118164062,164.1376433656677,155.80557976893505,161.87441507273726,35807255,170.62122123557842,173.34599057161512,169.60280693507912,160.46637129185663,172.82676544189454,155.98214923858643
2011-01-11,158.57261657714844,161.62641208871915,155.44131118793567,157.4952578985569,34005752,169.47373507763268,172.7666425718321,169.384387324031,160.44752796136203,172.91210159301758,156.04742115020753
2011-01-12,165.78082275390625,166.524894201506,158.78964737873602,159.7894962322499,37752814,169.12202914203968,172.4926888534821,169.3130296097711,160.5005955712381,172.9996078491211,156.14323482513427
2011-01-13,159.04539489746094,165.55602859754023,157.49523658256007,165.55602859754023,28324004,168.16234969017503,171.96534399246167,169.10971011051743,160.48611596254383,173.04921249389648,156.2109469985962
2011-01-14,156.44114685058594,163.35482440932327,155.79007954432524,159.66545601655687,24588250,167.04604465783322,171.35655194768222,168.8588474717069,160.44586751366865,173.04564727783202,156.26552349090576
2011-01-17,155.19325256347656,158.099781257248,153.92988607326748,156.5806374319619,18208866,165.91720731551354,170.72269706987024,168.58824163193998,160.3936026882936,173.0447947692871,156.28888431549072
2011-01-18,156.78993225097656,158.73538063027368,155.03051797463345,156.56516923022576,19144675,165.04794302365286,170.176314135796,168.354611743208,160.35774527100688,173.0868814086914,156.31071926116942
2011-01-19,158.6190948486328,160.44052458826437,157.479733689015,157.479733689015,18071174,164.43567176888905,169.72308985002488,168.16182923044414,160.34044526680415,173.14842208862305,156.34968173980712
2011-01-20,162.85101318359375,165.32349726165324,156.01484591882317,157.9137856066072,19835882,164.28475190362283,169.45359664741974,168.05666455624907,160.36542604209558,173.29274124145508,156.4298534011841
2011-01-21,165.1762237548828,165.7265333738545,160.35526119229456,161.7038911764632,23706760,164.36965398469522,169.28585653398693,167.99962612453885,160.41329467605368,173.44411346435547,156.5085138320923
2011-01-24,168.020751953125,169.26087074657477,164.31588973991973,165.09097536903005,47351716,164.71737760073617,169.2362445896394,168.00004445777816,160.48899076836284,173.60873931884765,156.61182270050048
2011-01-25,160.8900909423828,169.12138479390978,160.13051237033025,168.65633854705408,38448415,164.35287410946444,168.90894444660972,167.85925329905746,160.4929818148705,173.6752409362793,156.69662548065185
2011-01-27,157.23948669433594,162.7657664048077,156.02261549252867,162.30072016850795,33297764,163.67540864135697,168.45131865240293,167.64896089104317,160.46060872909402,173.69144027709962,156.78165904998778
2011-01-28,157.8750457763672,159.6964757720578,153.96866782547832,157.8052894918648,26788206,163.12299313040555,168.0365628533427,167.45541801748524,160.43488173453954,173.71849044799805,156.86647144317627
2011-01-31,158.3633270263672,159.66544856877206,153.70512448986338,154.84448571798399,21694667,162.6696915966876,167.6572202718927,167.27537661172053,160.41426924988113,173.69082061767577,156.9557493209839
2011-02-01,154.20892333984375,158.1153009186915,153.46485203955734,157.97578836297384,25132965,161.86390414365485,167.129836078479,167.01663496277249,160.35252451445788,173.62292404174804,157.01417316436766
2011-02-02,156.7821502685547,158.7120779504517,155.34825702290632,157.340200392537,17083781,161.3799275841215,166.72404447808984,166.81397189952062,160.31699840255837,173.59781158447265,157.0710274887085
2011-02-03,159.2003936767578,160.85906312101199,155.51879225519707,156.5651493907663,16068459,161.17235292627737,166.42899934862584,166.6632079743174,160.3058879077743,173.56184783935547,157.1461214828491
2011-02-04,154.3949432373047,160.40177570389957,153.49585221114694,158.11529971030404,19283671,160.5268853368514,165.9570755795544,166.42027203893102,160.24707253791888,173.40373275756835,157.17133380889894
2011-02-07,151.72093200683594,154.2399246063666,151.03886339624148,152.68977931723288,18498540,159.68822311494517,165.3987954394478,166.1291959986915,160.16223531870412,173.21554443359375,157.196580619812
2011-02-08,147.50453186035156,152.84479006755672,146.76820112017373,152.8292958995081,38561842,158.52787156688862,164.6970596128166,165.7603907682293,160.03628802061107,172.97937911987304,157.21082752227784
2011-02-09,148.35708618164062,152.82926683699046,145.68307428749205,147.41924036953537,36993066,157.55922533972213,164.05627634100577,165.41577087542558,159.92007705703924,172.7522821044922,157.25034160614013
2011-02-10,148.79115295410156,151.10086367392108,148.03932807768308,148.39586304961858,18715125,156.7241708268059,163.45764405132326,165.08657052054787,159.80934149382594,172.51301651000978,157.27094532012939
2011-02-11,155.10028076171875,156.25513628939433,148.99268984000986,148.99268984000986,22211942,156.56951463013093,163.12990431447602,164.88882220849183,159.76248516813334,172.31583755493165,157.31935207366942
2011-02-14,160.3242645263672,160.9598246055518,156.580647318638,156.580647318638,19183411,156.9271098583439,163.0198792247463,164.7984349276577,159.76807501249388,172.17182830810546,157.40537364959718
2011-02-15,163.41683959960938,165.26927102195532,160.28553423390775,160.28553423390775,26982532,157.54517935751204,163.03544629827033,164.77107660432998,159.8043811277886,172.0603726196289,157.52343273162842
2011-02-16,162.85874938964844,164.25387479732652,161.87439500721686,162.22317635913637,9236227,158.05123364628693,163.02851700773616,164.7332087386927,159.8347728517872,171.98340759277343,157.64752300262452
2011-02-17,163.85086059570312,165.86605205833018,160.61879806517416,162.43247428435149,21857841,158.60357907004084,163.06076577589172,164.71573649823745,159.87473392386596,171.8948941040039,157.77718502044678
2011-02-18,159.07638549804688,166.33109001590284,158.51833530725054,164.6259250912466,35232444,158.64860825366048,162.90451556891745,164.604066181402,159.86679015843492,171.75708572387694,157.90302433013915
2011-02-21,160.85128784179688,161.4946014071681,155.96056963879326,159.07636685134474,15063350,158.85838726205444,162.82399683452059,164.52975373903357,159.87658615528431,171.64384704589844,158.00298526763916
2011-02-22,159.21592712402344,160.13051243916888,157.36349572528388,159.15392442691692,14653699,158.89243867748004,162.68250390469717,164.4245294496274,159.87001243358023,171.52781845092773,158.09897052764893
2011-02-23,155.9606170654297,159.6344655205577,155.49557081640185,157.96030162593317,14496949,158.6132175715705,162.41890049923572,164.25692722419774,159.83111297718074,171.3621855163574,158.18009212493897
2011-02-24,147.47352600097656,155.6350625090548,146.28765627365362,155.51104412157665,43431096,157.55229456484727,161.83280738165695,163.9245826455201,159.7081519127409,171.0771905517578,158.20942188262939
2011-02-25,152.88356018066406,154.48021419206225,149.77551562342003,150.27156321901214,26761487,157.10765319492506,161.48185651102978,163.70594853730515,159.6402455273471,170.8138200378418,158.27798419952393
2011-02-28,150.49630737304688,156.0148324524896,149.13992385733042,154.673956112453,36869228,156.47800121188905,161.05105066248143,163.44437148454753,159.54926106810035,170.5396759033203,158.3422099685669
2011-03-01,159.07638549804688,159.66543703173454,151.65116708960045,152.51925672806223,26361698,156.7254663819993,160.97361281289577,163.35787671253763,159.54455583854758,170.34908508300782,158.45842540740966
2011-03-03,158.04556274414062,160.54906146406228,154.4027156918105,156.41015381201,34432750,156.8511898450604,160.8587873200034,163.25268237652978,159.5296404843744,170.16609008789064,158.61894233703615
2011-03-04,157.5495147705078,162.2154713497769,156.782195628035,159.66546410903348,18568319,156.9176969808173,160.72901192590552,163.13974836452934,159.50993774095286,169.99580627441406,158.77147972106934
2011-03-07,156.5884246826172,157.1852299198453,153.77489941068075,156.21638247718397,17101144,156.88633771432205,160.56663595558052,163.01001918270927,159.48086795927787,169.80599029541017,158.91680564880372
2011-03-08,158.2083282470703,158.82064067030748,155.80560009204615,157.34025144027686,15472270,157.0122415745838,160.47415330034482,162.91493619388473,159.46820587258927,169.62291778564452,159.0722933959961
2011-03-09,160.47927856445312,161.21560930752537,158.3168208770733,159.61895544837344,17054807,157.34243557361899,160.47435429109416,162.86670534973757,159.47826629738395,169.43155181884765,159.25651222229004
2011-03-10,157.27049255371094,159.35544058287698,156.27064376745327,159.35544058287698,10533066,157.33558385743729,160.34871265433404,162.75588925476674,159.45629839943697,169.23755096435548,159.3953572845459
2011-03-11,156.0845947265625,158.89036589184437,155.03825060920138,156.1001019028387,14535279,157.2164420354492,160.18149234344105,162.62378441262408,159.42274910915964,169.055020904541,159.52136054992675
2011-03-14,157.9757843017578,158.3633206142749,155.93733210985437,156.0845982502986,10378098,157.28876034652623,160.09499398886524,162.5317448064683,159.4083514493845,168.90457901000977,159.65074768066407
2011-03-15,154.48793029785156,155.54978151798386,152.8060132289877,153.4648340063509,21340874,157.02201462760485,159.87510913823726,162.37246135085212,159.3593920349414,168.7139877319336,159.75998413085938
2011-03-16,159.27017211914062,160.27000778297847,155.3250395374502,155.3250395374502,22552920,157.23612486489395,159.85138611788054,162.31102988091723,159.3585042745852,168.5799772644043,159.91631286621094
2011-03-17,156.8519287109375,159.2624100143666,155.66605902043364,158.11529525566036,31400270,157.19953475499335,159.7337603372161,162.20292886765031,159.33356322420062,168.39744705200195,160.05722801208495
2011-03-18,155.41029357910156,158.42533383640557,155.02275724081557,157.11545867131093,11674993,157.02913083347983,159.56421262121162,162.0684212381741,159.29452571529416,168.19701293945312,160.18192207336426
2011-03-21,155.5730743408203,157.0069549581812,154.54996482910516,156.54966231734022,10459223,156.89045878655986,159.4076973945296,161.93980050753342,159.25749634838397,167.98231719970704,160.2984553527832
2011-03-22,155.65829467773438,157.0921880270492,154.59644344422165,156.24735919285845,18005289,156.77310982381456,159.260661993871,161.81541425347797,159.22168339643721,167.7854476928711,160.4336695098877
2011-03-23,161.35513305664062,161.78142435455874,154.89876089237728,155.27854366398748,28313109,157.20949298884562,159.34279811397963,161.80629977433267,159.24291175126513,167.68337036132812,160.6160425567627
2011-03-24,163.24627685546875,165.0832005493031,162.21542702136293,162.21542702136293,16644864,157.78442478566689,159.4958757116851,161.83481417197893,159.28274622991393,167.62764205932618,160.8024867248535
2011-03-25,169.13687133789062,170.05145654106198,164.1841365682774,165.990059218396,21900758,158.86561017159295,159.8739539715363,161.97940936338313,159.38079722601321,167.5161863708496,161.00559509277343
2011-03-28,170.64051818847656,172.91924075183255,167.11393613507087,167.26120228840034,31802133,159.98702998272472,160.29617217612218,162.1509164688305,159.49283425051533,167.31280654907226,161.2030842590332
2011-03-29,170.43899536132812,172.0666505459005,169.43139309974669,170.51650522904623,19421473,160.98245525687742,160.69392994809104,162.31503684293938,159.6017512764936,167.108419342041,161.39363655090332
2011-03-30,171.92715454101562,172.9115091408067,170.60178511106102,171.29159437953814,14285155,162.0248075696525,161.1344485595783,162.5053758072577,159.7243921049963,166.90759750366212,161.58663024902344
2011-03-31,173.02777099609375,174.85695472098834,170.14448933376232,172.4077179773823,39723216,163.07270884836117,161.60085336101028,162.7137400684228,159.85676403426098,166.67530807495118,161.77222213745117
2011-04-01,170.9660186767578,173.46176319147344,169.7414071818624,172.8106960112759,17402236,163.8244526415418,161.96811474594156,162.8771515260136,159.96730388145002,166.43906509399415,161.9420021057129
2011-04-04,173.49278259277344,174.6941464596443,171.33032503053064,171.33032503053064,16912005,164.74524597023054,162.42006250464084,163.08736204218704,160.10188575917465,166.20662002563478,162.13569343566894
2011-04-05,172.2604217529297,174.84141703605457,171.15206188934246,174.35312309237247,14686804,165.4609769971543,162.8059589457502,163.2690067889344,160.22286621682397,165.98347579956055,162.29958290100097
2011-04-06,170.593994140625,173.53927768646918,169.89641842623075,171.88062136043794,17832133,165.94983577272293,163.11137209064725,163.41405604342333,160.32606151954838,165.7717250061035,162.46149604797364
2011-04-07,171.13653564453125,172.74869644915825,169.53988201515915,170.5164828030883,15195235,166.44380718908562,163.426084386878,163.5669764315641,160.43362842626465,165.62221267700195,162.61930099487304
2011-04-08,170.2529754638672,173.44628316478037,169.1756299251047,171.21406920962158,18281763,166.8065851200172,163.69380560558344,163.69937245200575,160.53133337191247,165.42859909057617,162.78408180236818
2011-04-11,170.60952758789062,171.818645227895,168.19129230788187,168.19129230788187,17869494,167.16877011695752,163.96501038920334,163.83620720717178,160.63161391137496,165.2709487915039,162.97323913574218
2011-04-13,174.67868041992188,175.16697442984142,168.37731478133418,169.55543108240272,27268070,167.88399966962078,164.38515431197663,164.05090964702822,160.77138571743018,165.2127407836914,163.17220092773437
2011-04-15,170.78004455566406,176.562101441693,170.24524205342476,173.60906380052424,32808215,168.15981346829156,164.635934321533,164.18415984323883,160.87097436258674,165.13988403320312,163.36860488891602
2011-04-18,168.0517578125,173.20600778442028,167.65646790375104,170.84203492977156,32784537,168.14952245345427,164.76988818392385,164.26074594164004,160.94242494417793,164.99114715576172,163.54098167419434
2011-04-19,168.97409057617188,169.50889302079258,166.1760729794975,168.0362576580697,19193520,168.22805275085594,164.93475886597278,164.35407949875946,161.02234201514304,164.88744216918946,163.73366523742675
2011-04-20,172.430908203125,172.6711783424711,169.7414021374007,171.09003196389136,13743636,168.6283246986911,165.22872550664542,164.51401670082612,161.13586008666525,164.86767761230467,163.94471809387207
2011-04-21,173.38426208496094,174.22909093872846,172.29916307258188,173.88030957794146,13116108,169.08127111643108,165.5485504705009,164.6896651242743,161.25773473341445,164.8711653137207,164.1601113128662
2011-04-25,172.4774169921875,174.60111934152602,171.92710743667936,172.76419564615836,15140691,169.40471358078884,165.82027072625334,164.8438780325498,161.369373362855,164.8533380126953,164.35686393737794
2011-04-26,173.84156799316406,174.453880323204,170.22972272071615,173.38427539509678,22127270,169.8272711438722,166.1348314033871,165.02205011097783,161.49347480196255,164.80241561889648,164.5702033996582
2011-04-27,171.57838439941406,174.93446594612496,170.82655937570638,174.84920247594135,24888902,169.99404383487618,166.34830406989798,165.15187851272904,161.59382216114116,164.74777297973634,164.75974815368653
2011-04-28,173.22926330566406,174.84916481520983,168.1912652757794,173.30676015987282,63212490,170.30215997495122,166.61814560855547,165.3118267264505,161.7095976949175,164.670343170166,164.94700614929198
2011-04-29,172.75645446777344,174.85690921555147,170.99702749059844,172.99672462476082,26534112,170.53590230760096,166.85886360303462,165.4592450975658,161.81951666778176,164.551446685791,165.1182975769043
2011-05-02,170.2529754638672,173.35327912849846,169.64841670459228,172.65571633294167,12139336,170.50895689391203,166.9919660289496,165.55417045135397,161.90343168067815,164.42255157470703,165.27242126464844
2011-05-03,165.52500915527344,171.7488639612093,163.7578414797949,169.8964328326095,34744754,170.03429520451786,166.93443830841326,165.55359299994643,161.93946727744031,164.29326873779297,165.40926078796386
2011-05-04,163.95162963867188,166.17609008815998,161.64965931803386,164.27716329187496,23253048,169.45499372205634,166.81746541940382,165.52187095318854,161.95948879347247,164.21134353637694,165.54551887512207
2011-05-05,159.6654510498047,165.44752073639904,158.2703254503267,163.85086687636985,26183866,168.52265632469906,166.53699426765485,165.40590224223044,161.93666254726682,164.09601272583006,165.6444184112549
2011-05-06,168.00527954101562,168.76484508258574,160.0607516365624,160.1305079211837,31367308,168.47338234530065,166.59457408229645,165.45737506002817,161.99704679596084,164.1355419921875,165.78683868408203
2011-05-09,167.8812255859375,169.4933863894354,165.28472341694763,169.4933863894354,11077110,168.41698646345654,166.64503100400788,165.50537210014517,162.05559583864718,164.08268157958983,165.93886947631836
2011-05-10,166.82713317871094,168.19125727730471,165.28472859672425,167.57120441686453,11888525,168.26557186490933,166.65217226576095,165.53154558684943,162.10307382213043,164.01416488647462,166.07342224121095
2011-05-11,166.90467834472656,167.67975108891932,164.47093587783266,167.10619361559074,11803324,168.13596295822526,166.66207446493607,165.55873633453015,162.15085098155924,163.9478189086914,166.20363502502443
2011-05-12,163.0990447998047,167.2534463435925,162.76575756225995,165.8660612993691,12828887,167.6562564669471,166.52234781140152,165.51002957146628,162.1602857459199,163.90666259765624,166.31160301208496
2011-05-13,166.33885192871094,169.95845078072176,162.03718447082704,163.5408212278779,23128644,167.53078936806747,166.51515189443327,165.52644189537213,162.20186351888302,163.8559729003906,166.43278594970704
2011-05-16,163.96713256835938,165.37002488487482,163.54084126363486,164.85847011545414,10263132,167.191393482381,166.4152295679206,165.49556448295604,162.21942838504697,163.790401763916,166.53629730224608
2011-05-17,161.1768341064453,164.74217053296638,158.58033188845553,164.0058528918575,19981456,166.61857830372043,166.20980229492156,165.41004506955977,162.2090543126231,163.6375570678711,166.6377545928955
2011-05-18,160.0142364501953,163.03701708513205,158.8981230240734,161.99067294443313,17008519,165.98959336528947,165.96683892846173,165.30319737412682,162.18721532891735,163.4833171081543,166.71801361083985
2011-05-19,159.68096923828125,161.83567348668169,158.69662766202273,161.83567348668169,9594981,165.3887720198601,165.72033423472917,165.19186612391206,162.16227755687123,163.32899978637695,166.81505310058594
2011-05-20,161.71163940429688,163.40129711789353,158.89036114698908,160.90555246827998,14523778,165.03856891361602,165.56313051588867,165.12295074332562,162.1577935951541,163.2128158569336,166.89538970947265
2011-05-23,156.0845947265625,160.73504338115603,155.48003601118404,160.73504338115603,20182530,164.18580946722997,165.19142323003274,164.94397339645903,162.09736375566564,163.02889053344725,166.93019050598144
2011-05-24,157.9292755126953,159.8127079726386,156.2706190571927,156.2706190571927,14121596,163.58994909060763,164.9066331234705,164.80506848786965,162.0558902408102,162.88464904785155,166.96859550476074
2011-05-25,156.37139892578125,158.2703388325092,155.54206407534244,158.2703388325092,22213400,162.90246812252894,164.57191805689445,164.63806513020452,161.9993281381731,162.69754608154298,167.00994583129884
2011-05-26,159.08416748046875,159.97550503284666,157.16973339256347,157.898297603989,24824552,162.53882044233274,164.3567121519366,164.52808695892264,161.9703215644646,162.5261001586914,167.0692004394531
2011-05-27,165.5792694091797,166.43960548159944,159.69645547226466,159.7041960511537,21147302,162.82838701060385,164.40465557378926,164.54890245298714,162.00623149326773,162.40681579589844,167.13744583129883
2011-05-30,167.05967712402344,167.93552047127426,165.88156088488603,166.1760931970148,12552633,163.2313670214057,164.50877406595532,164.5986207633047,162.0565145343698,162.30272323608398,167.2062725830078
